Date,Open,High,Low,Close,Adj Close,Volume
2022-10-17,50.200001,54.200001,50.200001,53.500000,53.500000,2112440
2022-10-18,57.900002,58.360001,51.900002,53.700001,53.700001,2765150
2022-10-19,53.599998,57.049999,52.200001,53.599998,53.599998,2248790
2022-10-20,52.900002,57.099998,51.799999,52.500000,52.500000,2096550
2022-10-21,50.700001,56.189999,49.799999,56.000000,56.000000,2522630
2022-10-24,51.900002,53.500000,47.000000,52.700001,52.700001,3155330
2022-10-25,54.200001,57.500000,54.099998,57.000000,57.000000,2065310
2022-10-26,51.900002,57.799999,50.900002,53.500000,53.500000,2514990
2022-10-27,49.849998,50.900002,46.900002,47.299999,47.299999,3793740
2022-10-28,45.299999,48.900002,44.500000,48.599998,48.599998,3253920
2022-10-31,47.560001,48.509998,44.950001,46.320000,46.320000,1707400
2022-11-01,49.049999,49.939999,44.720001,44.790001,44.790001,2194500
2022-11-02,45.259998,46.549999,39.887001,39.919998,39.919998,4568100
2022-11-03,38.619999,40.730000,37.619999,38.070000,38.070000,3309500
2022-11-04,42.029999,42.470001,37.910000,40.740002,40.740002,4322700
2022-11-07,41.790001,42.250000,39.549999,41.490002,41.490002,2046100
2022-11-08,41.500000,42.970001,39.500000,41.549999,41.549999,3086000
2022-11-09,40.230000,40.599998,37.145000,37.340000,37.340000,1980500
2022-11-10,43.700001,47.820000,42.110001,47.700001,47.700001,3780600
2022-11-11,48.139999,52.240002,46.799999,51.910000,51.910000,3422000
2022-11-14,51.169998,54.330002,49.830002,51.900002,51.900002,2424000
2022-11-15,57.700001,58.939999,54.580002,57.009998,57.009998,3836200
2022-11-16,55.389999,55.650002,52.775002,53.549999,53.549999,1911700
2022-11-17,49.919998,54.950001,49.750000,53.680000,53.680000,2002800
2022-11-18,54.099998,54.160000,49.810001,51.200001,51.200001,1410600
2022-11-21,49.860001,50.679001,47.450001,48.180000,48.180000,1396200
2022-11-22,47.950001,50.139999,46.349998,50.049999,50.049999,2208600
2022-11-23,51.000000,53.490002,50.634998,53.119999,53.119999,1565500
2022-11-25,51.000000,51.755001,50.320000,50.570000,50.570000,846000
2022-11-28,49.169998,51.509998,48.139999,48.570000,48.570000,1299000
2022-11-29,50.259998,50.750000,48.110001,48.950001,48.950001,2118300
2022-11-30,50.310001,59.700001,50.270000,59.700001,59.700001,5760100
2022-12-01,59.150002,61.849998,58.660000,60.630001,60.630001,3246600
2022-12-02,57.919998,62.889999,57.540001,62.259998,62.259998,2143100
2022-12-05,61.810001,63.680000,58.720001,59.759998,59.759998,1790000
2022-12-06,59.650002,60.273998,54.744999,55.570000,55.570000,1552500
2022-12-07,53.459999,55.529999,52.230000,53.990002,53.990002,1604000
2022-12-08,56.169998,58.400002,54.375000,58.020000,58.020000,2345400
2022-12-09,58.680000,60.970001,57.669998,57.759998,57.759998,1898900
2022-12-12,57.009998,57.514999,54.450001,57.500000,57.500000,1613700
2022-12-13,65.269997,66.400002,58.720001,60.790001,60.790001,3397200
2022-12-14,60.139999,62.000000,56.889999,59.310001,59.310001,1678600
2022-12-15,56.240002,56.900002,49.785000,51.220001,51.220001,3320400
2022-12-16,52.000000,53.118999,49.516998,49.849998,49.849998,1611000
2022-12-19,49.500000,49.880001,46.049999,46.810001,46.810001,2047500
2022-12-20,45.240002,47.820000,44.417999,46.450001,46.450001,2030000
2022-12-21,47.070000,50.328999,46.200001,49.430000,49.430000,2430800
2022-12-22,47.040001,47.400002,41.130001,43.810001,43.810001,3182200
2022-12-23,42.889999,44.650002,41.459999,43.889999,43.889999,1734600
2022-12-27,42.779999,42.779999,39.674000,39.759998,39.759998,2596200
2022-12-28,39.220001,40.790001,38.049999,38.590000,38.590000,2629700
2022-12-29,40.509998,43.490002,39.889999,42.869999,42.869999,3743200
2022-12-30,40.919998,43.299999,40.610001,43.279999,43.279999,2043100
2023-01-03,44.650002,45.661999,40.000000,41.130001,41.130001,2192500
2023-01-04,42.349998,42.770000,39.452000,41.820000,41.820000,2183700
2023-01-05,40.730000,40.730000,38.560001,38.730000,38.730000,2366600
2023-01-06,38.810001,42.150002,36.639999,41.610001,41.610001,3937400
2023-01-09,43.959999,47.549999,43.712002,44.790001,44.790001,5499100
2023-01-10,44.090000,47.000000,43.939999,47.000000,47.000000,4266300
2023-01-11,47.590000,49.939999,46.889999,49.900002,49.900002,2633700
2023-01-12,50.830002,52.270000,46.840000,51.750000,51.750000,3358800
2023-01-13,49.560001,53.049999,49.369999,52.889999,52.889999,7217100
2023-01-17,53.070000,54.919998,52.020000,54.389999,54.389999,2283200
2023-01-18,55.750000,56.820000,51.830002,52.040001,52.040001,2379200
2023-01-19,50.359001,51.564999,49.080002,49.770000,49.770000,1794700
2023-01-20,52.000000,56.869999,51.060001,56.750000,56.750000,2542900
2023-01-23,58.060001,64.160004,56.964001,63.580002,63.580002,3893500
2023-01-24,61.410000,64.650002,61.060001,62.480000,62.480000,2154900
2023-01-25,58.259998,62.720001,56.118000,61.900002,61.900002,3009200
2023-01-26,66.580002,67.774002,63.453999,67.410004,67.410004,2517400
2023-01-27,66.930000,74.779999,66.760002,72.919998,72.919998,3305000
2023-01-30,70.199997,71.300003,65.330002,65.440002,65.440002,2380600
2023-01-31,65.349998,69.540001,65.180000,69.459999,69.459999,2149100
2023-02-01,70.820000,80.089996,69.430000,78.209999,78.209999,4267500
2023-02-02,88.830002,97.209999,88.099998,94.449997,94.449997,5196000
2023-02-03,85.260002,96.839996,84.839996,87.139999,87.139999,3062100
2023-02-06,84.889999,88.379997,83.430000,84.760002,84.760002,1701300
2023-02-07,84.879997,91.669998,82.635002,90.739998,90.739998,2808100
2023-02-08,89.000000,91.720001,84.669998,86.519997,86.519997,1571500
2023-02-09,90.959999,91.430000,82.800003,84.220001,84.220001,2142900
2023-02-10,81.099998,83.181000,76.029999,78.169998,78.169998,2203500
2023-02-13,79.440002,83.980003,77.245003,82.400002,82.400002,1809900
2023-02-14,80.760002,89.080002,78.684998,88.349998,88.349998,2972400
2023-02-15,86.980003,89.930000,84.639999,89.910004,89.910004,1835800
2023-02-16,84.830002,87.927002,80.150002,80.199997,80.199997,2749900
2023-02-17,77.900002,78.519997,73.614998,77.230003,77.230003,2632400
2023-02-21,74.120003,76.900002,71.010002,71.059998,71.059998,1568600
2023-02-22,71.000000,73.699997,69.360001,71.419998,71.419998,1971000
2023-02-23,76.660004,76.860001,71.190002,75.519997,75.519997,2495100
2023-02-24,70.860001,71.970001,68.669998,70.820000,70.820000,2081800
2023-02-27,73.980003,75.500000,72.970001,74.010002,74.010002,1431900
2023-02-28,73.940002,76.739998,73.560997,74.230003,74.230003,1175300
2023-03-01,74.000000,74.839996,71.190002,71.489998,71.489998,1350000
2023-03-02,66.330002,70.449997,65.400002,69.559998,69.559998,1968300
2023-03-03,71.279999,76.209999,70.849998,76.000000,76.000000,2564900
2023-03-06,77.389999,79.781998,75.117996,75.209999,75.209999,1905700
2023-03-07,75.599998,77.849998,72.419998,73.330002,73.330002,2377400
2023-03-08,73.120003,75.459999,71.449997,75.059998,75.059998,1578700
2023-03-09,75.010002,78.143997,68.620003,69.309998,69.309998,2637900
2023-03-10,69.529999,71.099998,64.830002,66.050003,66.050003,4609000
2023-03-13,63.590000,71.010002,61.200001,67.940002,67.940002,4284600
2023-03-14,71.440002,75.910004,71.320000,75.680000,75.680000,3466100
2023-03-15,73.139999,79.000000,71.852997,78.510002,78.510002,3922500
2023-03-16,78.169998,87.250000,77.250000,87.010002,87.010002,3366500
2023-03-17,87.589996,89.209999,82.889999,84.620003,84.620003,2308500
2023-03-20,83.139999,84.811996,79.629997,84.550003,84.550003,1899800
2023-03-21,87.209999,90.955002,85.290001,90.330002,90.330002,2173000
2023-03-22,90.300003,96.612000,86.339996,86.500000,86.500000,2924500
2023-03-23,91.550003,96.199997,89.239998,92.860001,92.860001,2611500
2023-03-24,91.887001,92.839996,88.750000,92.110001,92.110001,1524400
2023-03-27,93.000000,94.199997,87.721001,89.110001,89.110001,1868300
2023-03-28,88.230003,88.610001,84.019997,86.599998,86.599998,1425500
2023-03-29,90.309998,92.260002,88.889999,91.820000,91.820000,1972500
2023-03-30,94.190002,96.720001,93.620003,95.699997,95.699997,1697100
2023-03-31,95.500000,103.580002,95.139999,103.459999,103.459999,2204600
2023-04-03,99.290001,101.089996,97.150002,100.580002,100.580002,2069100
2023-04-04,101.419998,103.699997,99.669998,101.180000,101.180000,2169700
2023-04-05,99.160004,99.489998,91.879997,94.239998,94.239998,2416800
2023-04-06,92.050003,97.050003,89.660004,96.669998,96.669998,2409000
2023-04-10,92.760002,97.153999,90.470001,96.930000,96.930000,1954900
2023-04-11,95.480003,96.169998,91.930000,92.779999,92.779999,2013400
2023-04-12,95.029999,95.849998,89.019997,89.190002,89.190002,3211900
2023-04-13,92.010002,96.389999,91.870003,95.550003,95.550003,2599900
2023-04-14,93.720001,96.879997,91.639999,95.349998,95.349998,2854800
2023-04-17,93.500000,95.230003,90.989998,94.589996,94.589996,2215600
2023-04-18,97.360001,97.988998,93.150002,94.559998,94.559998,2254700
2023-04-19,90.550003,94.720001,90.129997,93.500000,93.500000,2506000
2023-04-20,89.000000,92.830002,87.910004,89.330002,89.330002,2599400
2023-04-21,89.580002,90.931999,87.333000,90.320000,90.320000,2375100
2023-04-24,90.129997,91.940002,86.246002,88.839996,88.839996,2047300
2023-04-25,87.010002,87.190002,81.639999,81.769997,81.769997,2712900
2023-04-26,87.650002,89.779999,85.949997,86.470001,86.470001,3160400
2023-04-27,92.379997,96.690002,90.669998,96.239998,96.239998,2933000
2023-04-28,95.010002,97.657997,91.980003,97.599998,97.599998,2941000
2023-05-01,97.300003,98.320000,94.389999,97.019997,97.019997,2150400
2023-05-02,96.750000,98.000000,92.809998,94.599998,94.599998,2499700
2023-05-03,92.349998,95.940002,90.559998,91.080002,91.080002,2978300
2023-05-04,91.430000,96.669998,91.000000,93.519997,93.519997,2251100
2023-05-05,94.870003,100.500999,94.199997,99.230003,99.230003,3644700
2023-05-08,100.099998,104.559998,99.279999,104.059998,104.059998,2378500
2023-05-09,102.540001,104.517998,102.360001,103.230003,103.230003,1751700
2023-05-10,107.000000,110.603996,105.599998,109.099998,109.099998,3778700
2023-05-11,110.419998,113.315002,109.019997,112.180000,112.180000,2590900
2023-05-12,112.750000,113.699997,106.320000,108.550003,108.550003,2804700
2023-05-15,109.160004,111.620003,107.320000,111.059998,111.059998,2643100
2023-05-16,109.769997,116.519997,109.769997,114.110001,114.110001,1596900
2023-05-17,115.359001,121.070000,114.879997,120.440002,120.440002,2736800
2023-05-18,122.470001,133.330002,122.379997,132.889999,132.889999,3540700
2023-05-19,132.000000,132.785004,127.400002,128.929993,128.929993,3379500
2023-05-22,127.820000,134.270004,127.620003,132.029999,132.029999,2777200
2023-05-23,129.169998,133.787003,126.610001,126.910004,126.910004,3148200
2023-05-24,123.580002,129.570007,123.099998,128.050003,128.050003,3730500
2023-05-25,138.479996,139.990005,133.873001,137.350006,137.350006,3024900
2023-05-26,138.070007,152.399994,137.350006,150.509995,150.509995,4058900
2023-05-30,160.490005,162.580002,154.149994,157.380005,157.380005,3743500
2023-05-31,153.270004,159.380005,149.910004,153.360001,153.360001,3226700
2023-06-01,152.479996,164.710999,151.264008,162.089996,162.089996,2463100
2023-06-02,166.660004,172.440002,163.410004,165.570007,165.570007,2937100
2023-06-05,164.210007,173.169998,164.199997,168.440002,168.440002,1635000
2023-06-06,167.380005,173.500000,165.559998,171.380005,171.380005,1446400
2023-06-07,174.009995,178.500000,154.953995,156.729996,156.729996,3871400
2023-06-08,156.199997,166.559998,154.690002,165.839996,165.839996,2192000
2023-06-09,171.809998,177.279999,168.139999,170.059998,170.059998,3052300
2023-06-12,174.449997,179.710007,171.080002,179.539993,179.539993,1926100
2023-06-13,185.830002,186.960007,178.000000,184.089996,184.089996,2143300
2023-06-14,184.300003,192.110001,180.440002,191.759995,191.759995,3642600
2023-06-15,187.500000,201.179993,185.199997,197.990005,197.990005,2072600
2023-06-16,203.509995,203.509995,189.710007,190.699997,190.699997,2149400
2023-06-20,188.000000,195.315002,185.117996,193.210007,193.210007,1788800
2023-06-21,192.389999,193.630005,176.800003,178.940002,178.940002,2987600
2023-06-22,174.639999,186.979996,173.720001,186.789993,186.789993,2235600
2023-06-23,179.610001,187.330002,176.820007,182.619995,182.619995,2117800
2023-06-26,182.000000,187.494995,166.020004,166.509995,166.509995,2117100
2023-06-27,170.990005,178.449997,167.300003,177.009995,177.009995,1954400
2023-06-28,174.059998,187.770004,174.059998,182.029999,182.029999,2957800
2023-06-29,183.380005,184.979996,175.699997,177.710007,177.710007,1982800
2023-06-30,184.300003,191.000000,183.570007,187.210007,187.210007,2574300
2023-07-03,191.039993,194.460007,188.779999,191.919998,191.919998,1040100
2023-07-05,190.339996,196.389999,190.070007,192.910004,192.910004,1701000
2023-07-06,186.720001,189.880005,181.500000,188.460007,188.460007,1832700
2023-07-07,189.369995,194.559998,186.100006,186.529999,186.529999,1839400
2023-07-10,185.330002,186.479996,174.725006,181.869995,181.869995,1986900
2023-07-11,181.979996,184.570007,177.679993,183.729996,183.729996,1434000
2023-07-12,191.149994,195.080002,187.440002,193.169998,193.169998,2519700
2023-07-13,200.000000,209.699997,199.360001,208.690002,208.690002,1790000
2023-07-14,210.110001,219.279999,204.201996,206.729996,206.729996,2076000
2023-07-17,210.000000,214.990005,207.100006,213.660004,213.660004,1482600
2023-07-18,213.539993,224.750000,206.699997,222.000000,222.000000,1956500
2023-07-19,227.240005,228.000000,218.710007,221.029999,221.029999,1957000
2023-07-20,209.059998,211.309998,188.000000,190.220001,190.220001,2634100
2023-07-21,195.119995,195.190002,183.440002,185.149994,185.149994,2289700
2023-07-24,185.800003,188.020004,180.470001,186.589996,186.589996,1569700
2023-07-25,189.470001,194.800003,188.639999,191.809998,191.809998,1763700
2023-07-26,191.300003,192.449997,182.330002,188.130005,188.130005,1650800
2023-07-27,201.309998,203.138000,184.770004,186.600006,186.600006,2370800
2023-07-28,194.000000,203.869995,192.270004,202.080002,202.080002,1838900
2023-07-31,203.610001,206.528000,201.199997,204.949997,204.949997,1239900
2023-08-01,202.110001,205.710007,198.589996,203.389999,203.389999,1142700
2023-08-02,196.979996,196.979996,177.089996,182.600006,182.600006,3893800
2023-08-03,177.880005,187.977997,177.880005,183.869995,183.869995,1818700
2023-08-04,193.899994,198.740005,186.160004,186.919998,186.919998,3136700
2023-08-07,189.869995,192.205002,183.770004,192.050003,192.050003,1271300
2023-08-08,184.869995,186.669998,177.580002,183.139999,183.139999,1489400
2023-08-09,183.990005,184.440002,169.190002,171.929993,171.929993,2216500
2023-08-10,175.279999,183.139999,170.160004,172.630005,172.630005,2823400
2023-08-11,167.660995,170.649994,163.731003,166.339996,166.339996,1818700
2023-08-14,163.309998,174.817993,161.029999,174.779999,174.779999,1715200
2023-08-15,174.119995,176.330002,167.850006,168.929993,168.929993,1468200
2023-08-16,167.410004,169.093994,160.199997,160.360001,160.360001,1574700
2023-08-17,161.509995,162.369995,151.606003,152.750000,152.750000,1914300
2023-08-18,145.820007,152.949997,143.179993,150.910004,150.910004,3166800
2023-08-21,154.800003,164.500000,153.529999,163.619995,163.619995,2068500
2023-08-22,169.789993,169.869995,160.350006,162.000000,162.000000,2193100
2023-08-23,163.949997,175.809998,163.350006,173.199997,173.199997,2620000
2023-08-24,182.949997,182.949997,157.602005,157.830002,157.830002,3057000
2023-08-25,158.559998,166.050003,151.699997,161.809998,161.809998,3489500
2023-08-28,165.509995,167.410004,159.050003,163.940002,163.940002,1784600
2023-08-29,162.839996,180.074997,162.529999,179.000000,179.000000,2613600
2023-08-30,179.320007,184.860001,175.671997,182.220001,182.220001,2204400
2023-08-31,182.119995,188.160004,181.220001,183.759995,183.759995,1715800
2023-09-01,189.000000,189.634995,180.289993,182.880005,182.880005,2238600
2023-09-05,180.940002,190.789993,180.649994,188.800003,188.800003,1550300
2023-09-06,187.000000,188.720001,176.100006,180.509995,180.509995,1764000
2023-09-07,170.339996,178.783997,168.449997,177.940002,177.940002,1490700
2023-09-08,179.000000,184.865005,177.339996,178.990005,178.990005,1433200
2023-09-11,185.589996,191.098999,182.149994,190.000000,190.000000,1749700
2023-09-12,186.479996,190.210007,180.854004,181.380005,181.380005,1372700
2023-09-13,181.320007,186.830002,179.320007,183.479996,183.479996,1714900
2023-09-14,186.429993,187.169998,179.889999,184.550003,184.550003,1218500
2023-09-15,183.070007,184.240005,171.404999,173.449997,173.449997,1829200
2023-09-18,169.630005,173.610001,168.630005,171.910004,171.910004,933000
2023-09-19,169.860001,172.330002,164.970001,170.850006,170.850006,1284900
2023-09-20,172.000000,172.899994,160.410004,160.649994,160.649994,1696700
2023-09-21,153.410004,155.500000,148.660004,148.850006,148.850006,2562200
2023-09-22,152.149994,155.320007,147.600006,148.550003,148.550003,2058100
2023-09-25,147.250000,152.317001,145.100006,151.800003,151.800003,1491400
2023-09-26,148.080002,149.089996,142.440002,143.740005,143.740005,2367100
2023-09-27,145.429993,147.184998,138.000000,143.429993,143.429993,2607100
2023-09-28,142.020004,150.830002,139.440002,148.690002,148.690002,2536300
2023-09-29,154.380997,156.979996,148.169998,150.130005,150.130005,2485600
2023-10-02,150.100006,158.550003,149.115005,155.960007,155.960007,2125800
2023-10-03,152.600006,157.098007,144.300003,146.429993,146.429993,2486000
2023-10-04,147.779999,155.639999,147.779999,154.570007,154.570007,2226500
2023-10-05,154.880005,156.080002,148.725998,154.020004,154.020004,2054700
2023-10-06,148.779999,166.389999,148.500000,165.350006,165.350006,2442700
